"Had to stop by Big5 for a sleeping bag and saw El Conquistador on the way out of the parking lot. Figured I'd stop in and have a quick bite and be on my way. When I walked in the door the first room was completely empty and there was a woman standing and staring at me. I turned to look at the sign and turned back around. She still said nothing. I asked if they were open and she said what did the sign say? I said it says open (but why the hell are you just staring at me like you are not). She finally says there is a large party coming in and to sit in the other room. I said sure. Both rooms are fairly small. The decor is pretty whack. Old office looking carpet and old booths. I'm a fan of tile in restaurants. Spilled food and drinks just don't come out of carpet and especially old office looking carpet. The tables are covered with that cheap vinyl red sticky covers that also never look or feel clean. The benches were old and had tears in them. There were 3 gentlemen in another booth and other than that the place was empty. We were brought menus and drinks fairly quickly but no salsa. Another couple came in and sat down after us and were given chips and salsa immediately. Our waitress came back and asked if were ready to order. Still no chips and salsa. About 15 minutes into our ""quick"" lunch we were finally given a small bowl of chips and a couple of salsa. The salsa was ok. Nothing special. Same for the chips. We placed our orders and in comes out in about another 10-15 minutes. I had the El Conquistador burrito. Its a pretty large burro filled with a chile relleno, steak picado, and guac. It was ok. Really nothing good or bad. For 7.50 I expect greatness in a burrito. The wife had a bean and cheese burro w/ enchilada sauce. They were very tight on the sauce and cheese. It was the overall theme of the place. Very tight. For extra chips and salsa it was 1.50 according to the menu. The waitress came by another 15-20 minutes later and asked how we were. I said we were ready to go now. She didn't take our plates and she didn't bring our bill. Another 5-10 minutes goes by and I finally get up and walk to the man at the front and ask him if could pay him directly. Our waitress, who's now talking on the phone, with our dirty plates still on our tables and check no where to be found even after I asked for it, makes a statement to the man that I am ready to go. No b, I was ready to go 20 minutes ago when I told you I was done. Now I'm ready for an apron cause I've been here long enough to get paid. From the conversations I heard the man and woman own the place. Good for them. I wont be back and don't recommend anyone else going back. I saw a newspaper article on the wall that AZcentral or New Times recommended it as a top 10 Mexican restaurant in town. Maybe it was good before they moved to this location. Maybe they lost some key staff members. Maybe they know something I don't. I doubt it."	bad
"I'm giving El Conquistador 4 stars for the food but 1.5 stars for the service. I wanted to LOVE this place, I really did -- I know that it is a mom and pop place, and it has a fantastic review already on Yelp and in the AZ Republic. I thought I would be a cooler Phoenician if I could make this my new ""my place."" Perhaps we hit on an off night (just a random Saturday), but our service was horrible. I was taking my neighbor out for dinner, and her comment was that ""we could have died back here and they wouldn't notice."" We waited at least 5 minutes before anyone came over to give us menus or take a drink order. We alerted them that it was our first time in the establishment and asked for recommendations, which were given but wtih minimal enthusiasm. We tried giving ""the eye"" or ""the nod"" and stopped short only of getting up to refill our own drinks during the meal. On the plus side, the food was very good and I have been craving it since my initial visit! I had a combination plate that let me taste a yummy chili relleno, taco and enchilada -- all were fantastic. My neighbor got the special (seafood enchiladas) and raved about hers as well. I will definitely visit again, but if the service isn't any better then maybe I'll turn it into my new special ""my takeout place."""	neutral
"Going to have to knock this place down a peg for the bad service.  What most reviewers are saying is true; great food but slow and inconsistent service.Maria is a doll but seems easily distracted. Her husband is surly and an incompetent bartender.  On two separate visits my wife and sister in-law ordered margaritas, in both instances the husband (not friendly enough to clue you in on his name) ""forgot"" to put the tequila in the drinks. In my four visits he seemed to hate being there."	neutral
The food is great.  The green chile is my favorite (spicy).  The el conquistador tacos are very good too.  I hear that the Chile Relleno is awesome also. I normally don't like mexican food rice however this is the best I've had.  The beans are just OK (nobody beat Rito's beans).The service is spotty depending on who it is.  Mark normally serves and is a little tight with the chips! (Even though u pay after the first bowl).  Maria, on the other hand, is a fantastic server and quick.The prices are a bit steep for a family style mexican food restaurant.  I've left there sometimes wondering how the bill was so high.  But the food makes up for it and my family goes there at least once a month!	good
"So....You say you want authentico?? My family secret shhhh! This place is owned by a lady named Maria. We have dubbed this place just ""Maria's"" we have been going here for year's!! When the white folk's around me say let's go to Valley Luna I have to school them on what's real food. This food is pure Jalisco and it is what it is! If you want some good home style cookin' in this part of town I would stop in for a bite! You better believe that this place gets busy for dinner so plan accordingly or don't go at peak times for those who don't like crowds. This is a nice little place w a bar and tv's. My sibling's would live here if they could my sister swears by the green chili burro, not for the weak as it brings the heat. I don't eat meat so I get the norm cheese enchiladas, chile relleno, etc all super in my book. I will take pics soon in the meantime here is a recent write up about the place http://www.azcentral.com/ent/dining/articles/2008/03/20/20080320elconquistador.htmlP.S. Closed Monday's"	good
The service was fine, and the atmosphere, while nothing special.The food was not that great, it was not as i was expected from the reviews here i read on yelp.sorry, i must had gone in at the wrong time. nothing more to say and very disappointed..will try again next month when i am in that area.	bad
Food was good, but $24 for lunch is a bit steep.  One burrito al a carte and a lunch special plus a beer and a soda..  Service was great.  I'll go back and try something else around dinner time..	neutral
What a lot of people don't understand about El Conquistador is that it is on par with the Soup Nazi from Seinfeld. You do not go there for ultra-friendly and speedy service, you simply be happy that you are seated at a table about to eat some of the best mexican food in the world...maybe second to Los Dos Molinos, but hey that's all the way down by South Mountain. Mark and Maria are wonderful people churning out some incredible food. My all time favorite is the El Conquistador burrito enchilada style. It's filled with steak picado, chile relleno and beans and smothered in yummy green sauce.	good
Based on the review on azcentral.com we decided to check out El Conquistador.  We we entered the restaurant it was busy but booths were open.  Once we sat down we must have waited around 15 minutes until we received a menu and ask for our drink orders.  Once we ordered it took around 35 minutes for us to receive our appetizer.  And dinner followed shortly there after.  Not once during dinner did anyone ask us how our meal was or refill our drinks.  We had to eat our entire meal without a beverage.  We tried several times to get someone's attention but were unsuccessful.  We must have waited another 20 minutes to receive our bill.  Our meal was adequate (chicken fajitas, kids quesa and a gringo combo platter).The service was  poor and I would not go here if you are in a hurry.   Based on the reviews I expected more.  You would think after the reviews they would hire more help.  I would not go back or recommend this restaurant to friends or family.Maybe the owners should read others reviews about service.  It might help them out in the long run.	bad
sad to report lose to this area but CLOSED at this location now but expected to be open Wednesday at new location & 7th and Thunderbird	good
"I would give this place 2.5 stars but I will round up to 3.Very conflicted feelings.I have gone here a few times when they were located on 32nd and Greenway. Every experience was a little different.The good--Sometimes the service was good. Maybe it depends on their mood. When it was good it was usually the wife who was our server. She kind of reminded me of one my aunts. Warm, slightly teasing, calling us ""bambinos"". - I have always liked the food. I have had the chili relleno and enchiladas entrees. Both were a solid 7 out of 10. The beans are very tasty too.The bad-- When the service was bad it was usually the husband. Not friendly. Slow. Wouldn't refill our waters and soft drinks. Yet seemed attentive and talkative to other tables. Made us feel like total crap.- Slightly overpriced.- Charged for extra chips and salsa.- My husband didn't like the food.- Probably my worst experience was when I called at lunchtime to place a to go order. She said they couldn't take the order because they had a huge table of people. Just flat out refused. Guess what I wanted? Just a bean burrito! It takes 30 seconds to make.I didn't miss them when they moved across town."	neutral
"I was new to Toronto when I visited Local 4 a few months ago.  They were on my radar of places to check out due to a reputation for craft beers and good food that I'd heard through a friend -- and, when they popped up as a Groupon, I jumped.  The menu and beerlist on their website really sealed the deal.I invited a couple other friends who had never been to come along, one of whom is a picky eater (and, after looking at the site, was excited), the other of whom, like me, is always looking to try new beers.So we get to Local 4...  and it's a huge let down.The food was mediocre to bad.  I had the bison spaghetti bolognese, which tasted as though they forgot to salt the water when cooking the noodles.  The sauce was ok, but there was precious little of it.  When I order a pasta dish at a restaurant and it's $14, I expect it to be something more than I can prep, at home, with little effort.  I wouldn't have been ashamed to serve it myself, but I certainly wouldn't have expected any particular compliments after the fact.Steak & Frites went to one friend, who's experience was similar to others here:  steak was dry, tough, bad.Other friend had the chicken cordon bleu -- she finished the chicken, which was decent (but again, nothing special), then left the potatoes and vegetables as unpalatable.  I was incredulous, so tried a few...  and she was right.But the kicker was the beer list or, more appropriately, the lack of one.  They didn't have a single one of the craft beers we specifically came to try -- we ended up ordering some Blanche de Chambley (a personal fave, but not one I was hoping to ""try""), then stuck with cocktails.  They didn't have MacAuslan (either apricot or stout), Black Oak, or Stonehammer (dark or light).  Are you kidding me?  You're touting your craft beers, and your selections are mostly imports, Sleemans, and a cider?  And what you do have are the most common, usual suspects: Mill St, Steamwhistle, and the like?  We were bummed.  Add to this that the server had a rather uncaring attitude, was slow, and, when presenting the bill, just dumped it on the table.  Even forgot to factor in the Groupon, and seemed annoyed that I wanted him to adjust it.  (Now I feel like I'm ragging on the guy -- he seemed like a cool guy, just kind of out of his depth.)In any case, I would hesitate giving a 1* rating to Local 4 if only because there's great potential there:  nice ambience, cool location, a menu that looks good on paper...  but they need to seriously re-evaluate what they're doing and their approach to food, drink, and service.Judging by recent reviews, they're certainly not watching review sites for what people are saying, and that's too bad."	bad
I have a confession to make.In the year leading up to my departure from Toronto, I spent FAR too many hours at this place.  I couldn't get enough of it.  In fact, I turned many of my friends on to it, and they're thankful for it.  Excellent food (the burger and falafel are two standouts), excellent beer (Black Oak Pale Ale), and friendly service.  The owners are laid-back people, and it shows in the kind of place they run.  Stop by on a Monday and enjoy their pint special.  Tell Theo that Nick says hello from California.	good
Pallucci is a quaint Italian restaurant located in the Mount Pleasant/Davisville area.  If you weren't a local, you probably wouldn't know it was here.  The decor is simple but modern and the servers are all very friendly.  The main colours of the restaurant are blue and red and the lighting creates a great ambiance, with lit candles lining the rear wall.  Upstairs houses 2 of its private dining areas which accommodate groups of 20-50 guests.     There is plenty of free street parking nearby - just one of the perks of being away from restaurants in the downtown core.The menu has a good selection of Italian dishes.  I did fell however, that the entrées list was a bit small - especially if you weren't really up for pizza or pasta.The house wine was courtesy of House Wine Co. featuring both the Red House (a blend of Shiraz and Cabarnet) and the White House (a blend of Riesling and Pinot Grigio).  These are both wines from the Niagara region, and I highly recommend them.  The server was even kind enough to bring over the bottle so we knew what it looked like before we head to the LCBO.  Wine purists may be scoffing at me, but I like hybrids!The starter bread basket was warm, and probably one of the better breads I've had in Toronto.  For starters, it was warm.  It got a sprinkling of salted herbs and a dousing of balsamic vinegar.  It was hard not to devour the entire thing.  The bread was perfectly crusty as if it were fresh out of the oven.We opted to share a Spinach Salad ($10) which was tossed with a halved egg, cherry tomatoes, red onion and shaved Parmesan cheese.  I found the leaves to have been awkwardly big, and the salad itself was pretty bland.  The saving grace were the freshly toasted walnuts.For mains I opted for the meat special, a Peppercorn Striploin served with a generous portion of sweet potato fries (which I substituted in place of regular fries).  I loved that Chef Neil Siomra placed the steak on top of the bed of fries as the jus just trickled down and gave the fries great flavour.  The steak was cooked to my requested medium-rare, but unfortunately a bit lacking in the seasoning department.  The meat itself had no real flavour and relied heavily on the peppercorn sauce to spruce it up.  The sweet potato fries were absolutely divine, not too oily, and thin-cut just the way I like them.  I'd come here just to have these again.My dining companion opted for the pasta special which was a Snow Crab Ravioli topped with grilled shrimp. The tomato sauce was very fresh.  I would've preferred if the ravioli were cooked just a tad more.  The crab was virtually absent or drowned out by the rich cheese filling as I couldn't discern any of the lumpy meat while eating this dish.To finish off the evening we opted to share the Raspberry & Chocolate Tartufo ($7).  While it took awhile for the actual dessert to show up, it was well worth the wait.   The thin shell had a great texture to it - it reminded me of an Italian mochi with its slightly elastic exterior that was lightly dusted with cocoa powder.  The interior filling was dense and rich, with a raspberry centre.Verdict:The staff at Pallucci make you feel like you're in nana's house.  They're warm, and serve you with a smile.  They were always around if you needed something, and quick to remove your plates when you've finished.  I must also thank Chef Siomra for bringing us 2 separate plates of salad even though we were sharing.The food here doesn't leave you feeling heavy, and is very fresh.  With that said, the food could benefit from a bit of flavour development.	neutral
Came for dinner, $70 coupon clutched in hand. One server--the owner--coping with a growing crowd and doing very well. House wine is cheap and good, appetizers (warm funghi salad) excellent, but my steak frites was way overdone and piled atop what looked like frozen fries. My wife's pasta ($17) was, she said, very good. Our shared dessert--a lime tart--was excellent. So overall, pretty good.	neutral
What a gem!!  My husband and I LOVE Pallucci.If you're lucky enough to get Chris (and most are) service is a 5.!  He knows his stuff, is happy to recommend, and sets a great pace for your meal.  Ambiance is cozy and comfortable - never too loud.  Food is excellent!  So much to recommend.  The sweet potato fries with balsamic glaze are a must.  The funghi salad is sooooo good, and my husband swears by the caprese with bocconcini.  Last time we went I had the tuna spacial and it was delicious!!  Everything is fresh and prepared to your liking.This is a great neighborhood spot......give it a try!	good
3.5 stars!I went here with my gf because she had a craving for risotto and I hear this restaurant made some good ones.  We started with the caprese salad and squid salad.  They were both excellent but the squid portion was a bit small. Still tasted fantastic.  Then she had a beef and mushroom risotto which was pretty damn good.  Dessert was also fantastic, the creme brûlée inside was custardy and the top crispy as it should be.  If you want good food they have it but my only issue was the lack of people, especially on a Friday night.	neutral
Small, yet cozy relaxing place.  I thought it was a bit small, so if you have a group of 8 friends gettin together for dinner, i dont think this is the best place for you.  Food was pretty good. A lil' on the pricey side- $32 for Tuna dish-a price in which the server failed to mentioned- or maybe t'was my fault not to ask, or was I even supposed to be asking for the price? err.... My friend had some meat dish for about $34..Anyways, the service was nice- didnt have to wait 2 hrs for the foods to arrive, so that was good. Although, my tuna came out somewhat too salty, but the dinner rolls made up for it. Their thin-cut fries were amazing- reminded me of the way my grandma used to make fries for us- home fried french fries mmMMmmm Will I go back? um.maybe. And i will be sure to order the foods w/ the prices are shown.	neutral
I have only ordered delivery from this location. The pizza is great tasting, like any other pizza hut I've been to. My issues have been regarding my orders. More often than not they forget something in my order. Once it was a 2L bottle of pop, and quite a few times it's been my dipping sauce. I currently have a credit on my pizza hut account for free dipping sauce for the next time I order. I order here about twice a month and I can understand forgetting once or twice but it seems like it's every other time now. The food does arrive hot and on time though, which is a plus.	neutral
Terrible service. I called to have a pizza delivered at 9:40pm, it is now 10:26 and we haven't gotten a call nor did we receive our order from this location. Worst service in the world!!!!!!!	bad
This just in! This dirty dirty chain 'za (but come on... the crust is like deep-fried) location now has $7 walk-in specials before 4pm Mon-Wednesday. You know you want to hit it. Now I'm going to go wash my soul...	good
"It's my local chippy, and I stopped by there after arriving on the last train back from St Andrews, the other night. It did the job, but it was far from good.Overall, we said: ""the Clifton wins for proximity but not for quality. When chippy longing sets in, this is often the way. In future, I'll aim to point my deep-fried lust in the direction of L'Alba D'Oro or La Campagnola, both of which are excellent. My hunger was well and truly destroyed, but it was not a terribly satisfying experience. I look forward to more successful ""retoxing"" missions."""	bad
"No no no no! Where do I start, perhaps slapping myself in the face for not having read the only other review on this place BEFORE crossing the threshold of the Clifton Fish Bar. To cut a long story short, I ordered a pizza with salami, peppers, mushrooms and anchovies. Simple. 45 mins later I received a pizza with peppers and anchovies. On quizzing the (grumpy) guy behind the counter as to the invisible ingredients i had ordered and paid for, he told me they didn't have any mushrooms or salami left. ""Then why didn't you tell me this small, insignificant fact at the time i ordered, or subsequent 45 mins whilst I was in your shop?""...no reply other than a look of get outa my shop. Appalling. And how was the pizza you ask? Don't know, ask the rubbish bin not far from his shop.If I could give 0 stars for this place, I would."	bad
This is a very tough place to review, seeing as I have only been there once and that was a good while ago and I found that it was like any other standard chippy. The chips were not great, but didn't taste like cardboard, which is a bonus, and the smoked sausage was fine. However, Clifton Fish Bar was last year fined for poor hygiene during a standard hygiene test. On hearing this news, I felt a bit sick that I had actually eaten there as the test had found dead mice and mice droppings in the shop.However, it must be noted that subsequent to this, the shop has cleaned its act up and although the owner says that he was not aware of any mouse problem, he has put in measures to make sure that such an issue will not arise in the future.It must be hard for a business to regain its reputation after such an issue, but the best thing that it does do is give you confidence that the place is now clean.	bad
Biggest wantons I have ever seen!!! Broth is good too. The fried rice is amazing, the sweet and sour chicken sauce is thinner than most places but it's still amazing. The fortunes in the cookie need work thou.	good
Excellent food. We found it on the GPS from the Interstate. Good Service and good prices. Clean. Doesn't look like much from the outside.	good
By far one of my favorites for pork fried rice and chicken and broccoli they have great egg rolls too	good
This place has really good Chinese food everytime I go I order the sweet and sour chicken which is really good also the General Tso's chicken which is excellent and their boneless ribs excellent It's not expensive and the portions that they give you are pretty big. Their soups are good for wonton soup excellent. The staff there is very nice and the restaurant is very clean.	good
If I would rather repeatedly shoot myself in the junk with frozen paintball pellets than go to a certain bar, then you know it must have a lot going for it.	bad
Once in a while the girls and I will feel the need to nurture our wild hair .....and this is the place to do it!!I'm the kind of girl that needs to dance-off a cocktail so this is the right place to get it out of my system. Barcelona has brought new meaning to 'people-watching'...over the years I have watched the growth and success of plastic surgery while frequenting Barcelona....business must be booming here!!!I will admit that I have celebrated a few good times here in great company of my best of friends - and this place will always be our FUN hang to 'shake it'.Get there before 10pm when the crowds start to form - you will get your warm up walking to the front entrance from where you parked your car!!...And guys....SORRY that they make you wait in a separate line around the back side!! Has any man ever complained about this??!!	good
We can't stop here... This is cougar country!Seriously, this is such a cougar's den. Not just that, but this place has the biggest infestation of douche bags. You need a gas mask just to cut through the Axe, bronzer, and fumes of hair gel that linger throughout the air. If you want a visual of what this place looks like on the weekend, take a gander at: www.hotchickswithdouchebags.com . Click it. It's a real site and it's what this place and its patrons looks like. If you model your style of dress and behavior after VH1 reality shows, drop in for a swig and some high-fives from your fellow date rapists. If not, just pray in thanks that Scottsdale is where it's at and everything you love is where it is.There's a live band that plays and I'm not a fan, mainly because it's not my type of music. They play alot of butt rock and the like... basically stuff you'd expect a cruise ship band to have jam sessions to in about 20 years.The only reason I'm giving this place 1 star as opposed to none (if that were an option) is that the staff is pretty good. They tend to see that everything is going good and do a good job of bringing what you've ordered on time. Lastly, I feel bad for alot of the waitresses. How they put up with a crowd that takes pointers from episodes of Rock of Love and Tool Academy, I will never know.	bad
very awkward place, if you are above the age of 40 looking for a place to have a drink then maybe this is the place for you...	bad
"I guess I was here twice, maybe a 3rd time, but there is some fog in between the memory and me. Barcelona was praised to me as the best thing since sliced bread, Blue Martini and Star Trek together (dont have to tell you they all s...).As I am admittedly claustrophobic I enjoyed the outdoor space majorly. The drinks were good and strong, but I dont know about the prices. I was there with a Detroit crowd (I guess all of Detroit moves to Phx) and for some reason I didnt have to pay for anything. Music was ok, nothing special, just the usual crowd pleasers and some people, mostly MILFS and GILFS (think about it) tried to dance. Gosh, please, white people, dont dance. I know, I am white, but there is a reason I date Latinas only! Mmm, what about if I am a woman and go there - how would I rate the guyz? - besides one really normal and nice guy who hit on one of my female friends - I would probably puke on the dance floor. Overall scene: douches and DDs. Nothing special at all.Btw: While girls go out to ""DANCE"" with their girls, we guys do not go out to just ""DANCE"" with our buddies!"	neutral
Disclosure: I wasn't here for the nightly festivities and therefore can't rate the nightclub experience. I did not eat at the restaurant either. So I cannot rate that.  Barcelona is aesthetically pleasing. The people who designed and decorated this place did a commendable job. We sat on the plush patio couches, puffed our cigars and had a few drinks. The service was above average. We had a great time and enjoyed being here. We left a little after the evening crowd started getting in. The clientele appeared to be a mix of men and women with an average age in the mid-40s. They were mostly well dressed and respectable looking. Barcelona is definitely a high end establishment and if dropping Benjamins is not your thing then this is not the place for you.	good
"Barcelona has the worst way of letting people know that they're closed until mid-September!Everything was still up like they are still open, website, myspace, all with no indication of their closing. So yea, if you really want to piss me off that's the way to do it, be misleading and secretive about your business temporary closing. Supposedly, we were referred to PCL and someplace else, and were told to tell them that Barcelona sent us and they'd ""take care"" of us. Unless I'm getting free bottle service to make up for this blunder, I'm not interested!"	bad
Sutra no longer offers 50% off on Tuesday nights... but Barcelona does.So, that's where we found ourselves meeting some friends tonight for dinner and drinks.It was a beautiful evening, so we sat outside on the patio.  We went back and forth on using the heat lamps provided.  Chelsea was our server and she was sweet as can be but perhaps a tad bit on the ditzy side.  The guys seemed to admire looking at her (bustier) every time she leaned over the table, and I was nervous something was going to pop out.Aside from that entertainment, the food was decent.  It was not amazing.  I had the chopped salad which was pretty good and big enough to share, followed by the sea bass (no surprise there) entree.  Jared had an 8 oz filet and Zack had a ribeye.  We all shared spinach and sweet potato fries as sides, and the guys each had dessert.  I didn't have any (ahem - wedding diet), but they seemed to be orgasming over the chocolate lava cake... the cheese cake and berry dessert also went over well at the table.With the 50% off Tuesday special, this was $30 per person with tip.  For the amount of food we got, this was a deal, but had we payed full price? Not so much... If I return, it will be on a Tuesday night for the 1/2 off special.  Other than that, I'm not really interested.	neutral
Lions and cougars and manthers! Oh my! Yep. I might as well have been on a safari....the cougars we're thick as thieves. We were here for an event and this joint was jumpin'! Thankfully, it must hold 10,000 people...it is enormous. Lots of different rooms, patios and lounges for the cougars to make their attack. I had VIP service so I can't complain about that. The food was a buffet and was actually quite good. Of course I could have eaten a dish rag and been happy as I needed something to soak up the free Patron. Yep. Free Patron. The crowd was typical for this neck of Scottsdale. Hello stereotype! Could you be any more accurate. I had fun mingling, people watching and leaving. Yep. Leaving. We made a quick escape after I was called a fag in the bathroom by some gelled up, steroided out cardboard head dude. Sorry, just cuz I tried to share a urinal with him. Jeez! What's up with that. Some people are so territorial! I'd go here again, for an event, but never, never for a night out. Adios Barcelona!	bad
All I have to say is......W.....T......F?Scene: 6 people in their early to mid 20's walks into Barcelona. Half of them from New York, the other half from San Francisco (or San Fran as the folks in Scottsdale likes to say). Their mouths have dropped and they sit in udder amazement. A band from 1994 gets up on stage and tries to get the crowd of 40 year olds going.  With every song played, the folks from separate coasts, just stand there in complete shock....and then THEY DRANK because THEY HAD TO!This place is oh so bad! OH SO BAD!!! Go if you need a good laugh.	bad
"Would have to agree with Rana A below... I think she said it bestActually, I had several folks tell me this place was lousy before I went... it even fell below my already low expectations...Given that I just left the real Barcelona (in Spain)- part of me was truly crying inside that night. OK, I gotta admit- everytime I tell someone I was just in Barcelona (the city) and they say ""you mean the one in Scottsdale"" there is a part of me that wants to just pack my bags and fly back..."	bad
I love it.  Being new to the whole club scene in AZ,  I love it!  Its so spacious, you can hang out either outdoors and indoors (I love this the most!!),  lots of fun and good looking people and the cosmo there is yummy!  I can't wait to go here again!!	good
"Bills itself as trendy, upscale supper club.  The food was good and the service so-so. The one thing that stands out was the ""southwestern"" lobster bisque.  No mention of anything other than regular lobster bisque, but was suprised to find corn in my bisque. Call me old fashioned but I don't like chewing my bisque. My steak from what I remembered was decent. A little pricey for the atmosphere. Can't take the food too seriously when the music is blaring so loudly."	neutral
"Bad ass bar!  huge Club!  Very Very hip! the Decor is awesome! it had a line that wrapped around the block.  babes everywhere.  very cool crowd.  They had a hip hop group playing live, they really rocked the house, and the DJ in between sets he was was awesome.   Dance floor was gigantic!  we got a table and our own ""mixologist""?!  pretty cool.  super entertaining.  Words will not do it justice, it was an experience!  I know nothing about the food here but for partying it was awesome!"	good
Damn, if this is not the perfect place to meet women. I read some reviews about cougars, well I like milf's. For one, for this fantasy to come true it better happen soon as, I am 36 years old, and the age I prefer to date for long term decreases by the minute. Anyway, this place has people of all ages that is what I liked best. I do wish they had a place of this caliber in the bay area then I wouldnt be single. Then, again, I never met a girl friend at a bar. Anyway, Arizona women are better than Miami. The jury is still out on Texas which most of my guy friends seem to say are the top of the states. Arizona women are amazing.  Okay, back to barcelona if you want to indoor lounge they got it, want to hang out outside got it, want to dance on the dance floor got it. Whatever type of person you are, this is a great place to go if you are the type who can make your own fun.	good
So..this place is cute!  Huge dance floor!  The whole place is huge! Geesh~  Fun decor and nice bartenders.  The guys there seem pretty lame though.  Cool place to get dressed up and dance.	neutral
Barcelona is pretty swanky, there's no doubt about that.  The decor is upscale, with a cascading fountain running down a wall of pottery, jars and other items right when you first walk in the doors.  This is definitely the secret hiding place of sugar daddies and their 21 year old girlfriends, as well as 50 year old women that have been botox-ed to the point that they now look like painfully taut 35 year olds.  Despite all of this, I like Barcelona.  The dance floor is always packed and they play pretty good music.  Personally, I'd rather listen to a good DJ than a semi-cheesy cover band, but hey- I can't win them all.  I made the mistake of coming here for their New Year's 4-course dinner and I still regret it.  The food wasn't good enough for the price and I almost lost an eye when our waiter tried to open our bottle of champagne.  All in all, I think Barcelona can be a fun night spot but I prefer Old Town Scottsdale night clubs to this one.	neutral
"So, up until tonight, I've primarily used Yelp as a dating website. A girl thinks my picture is kinda cute. I write reviews that demonstrate I passed high school English. She writes/compliments me... I'm cocky/funny. I offer to explore downtown with her. She turns me down. I try the next girl. Same result. But the intent is always there. After this review, I doubt I'll have to worry about succeeding with any woman who ever reads this review ever again. So check it out. I'm a male slut. If I meet you in person and I lay my lines on you and smile in this certain way that I've discovered makes women look away and blush, you'll definitely give me your number and probably go home with me within one more encounter. That's my M.O. It works. If it ain't broke... I'm not altogether proud of the man I've become but I'm not going to stop either. From what I've gathered from movies and television, my life is fairly wonderful. Unless me writing about it causes some cosmic/karmic shift and I get disfigured in a car accident tomorrow and lose my mojo, I have several strong years of carousing left in me.  Ok, all that said, I've been reading on Yelp about all the ""cougars"" who frequent this lovely establishment. I define a ""cougar"" not by age, but as a woman who knows what she wants (me). So my buddy, who's also a man about town and similarly successful in this field, and I decide that this is our new watering hole. We've been there twice in the last two weeks. Guess how many woman we've taken home or who have taken us to their homes in the last two weeks? Four. Guess how many we've given The Business to... The same four. Guess what our batting average is... .1000Usually, I need to take a woman out one more time before The Business is exchanged. Sometimes more if she's particularly prudish. Barcelona is where The Business is the understood currency. I like The Business. So if you're reading this and you think I'm scum, I used to be you. I've ""evolved."" If you're reading this and you're a woman who knows what she wants, shoot me a message. And if you're reading this you think I'm lying because you didn't get laid last time you went there, I am willing to show you how. But you'd never take my advice because you don't believe me or think you'll succeed next time on your own or think I'm an ass for writing this and you don't want to meet me on principle. I don't blame you. I feel dirty. But just a little. Mostly smug."	good
"Every bar I have ever walked into has had an alarmingly poor ratio of men to women (too many men and not enough women). I have often wondered if every bar has too many men, there must be one place where all of the women go. Where is that place? That question was once rhetorical. It turns out, in Scottsdale, Arizona, that place is Barcelona's. We were seated early in the section that is cleared out to make way for a dance floor as later in the night Zooey Boey takes the stage. We started with a few appetizers, of which my clear favorite was the macadamia nut encrusted shrimp; they were incredibly good (I do not even like macadamia nuts). The portions were more than generous for each person at the table. I had the bone-in-ribeye which came with a Bearnaise sauce on the side that was very good. They serve a molten chocolate desert that was heavenly on a soft bed of ice cream. We all left extremely full and even more satisfied with the meal. The place is a little pricey, but Barcelona's is easily my new ""go-to"" restaurant in Scottsdale. Attire is casual through professional. Barcelona's is located on the Greenway-Hayden Loop east of Scottsdale Road. I can't wait to get back."	good
"Is it pronounced ""Bath-elona"" like the football club?Mes que un ClubTrendy, flash, done.Clearly this place does not follow the same motto as the football club.This is pretty much a standard ho/bro spot.  Fun, but I'm not really that into it.  Cool place in moderation.CheersUntil then, get the beers in..."	neutral
"I recently visited AZ, stayed at the JW Marriott and every single staff person I spoke to said we should party at Barcelona. It started sounding like there was some sort of arrangement between the owners. Being that I'm vegetarian, we decided that this wasn't the place for dinner. So we didn't really end up here until almost 11pm.The music was great! I loooooooooooved it. The creepy old guys were... creepy. But the bartenders and waitresses were awesome, the drinks were nummy and i loved the outdoor area with the ""cabanas."" Would definitely recommend this place for partying!"	neutral
I've never been here personally, but from what I've heard- go here to have drinks and dance...not to eat. Too loud for dinner, and not worth the money.	good
So the guys are a little older.  What dont you people understand about free drinks?  I walked into this place on Friday night and was offered a shot of patron before I even got through the entry.  God Bless Barcelona.  This place has been reviewed so much so I'll stick to the basics:Its huge.Lots of comfortable couches/tables/standing room.Dance floor thats really really packed.Cover band.  Think Zowie Bowie but lame.  OldER crowd, but not creepy-old and not too-poor-to-buy-girls-a-drink old.  Great table/bottle/VIP serviceAWESOME, spacious, asthetically pleasing, modern bathrooms with an attendant.  No lines.No cover for girls, $10 for dudes.In summary, aside from the really bad band (if you can even call them that, they just sig over popular music...music that I like, but the singers are so cheesy and weird it freaks me out), I loved Barcelona.  Definitely worth the 15 minute road trip north from Old Town.	good
"i enjoy Barcelona.when i moved to Scottsdale, AZ, this was he first bar i went to.  It was right down the street from where I lived (which ended up being a great location).  all of the greatest friends i made during my year there i met here and im still in touch with today,i normally dont get into that whole ""club"" scene...but i always had a blast when i was there.  i do have to say i would never go there looking for a Mr.  if i was single.  i don't care for Scottsdale men, they are WANNABE's, drive their BMW's yet live with like 6 other roommates just so they can AFFORD that BMW.  If there was a section on Yelp about Scottsdale men, i don't think there would be enough room for my negative opinion.  this place is full of them YES.  But like i said, the service is great, i loved my bartender James.  and i always had a BLAST when i was there.i miss you Barcelona. xoxo"	good
